dates,psl,tcc,uas,vas,tas,tdps,rsds,rlds,tp
1993-05-01,100276.547191119,0.0669284234254275,-1.16669524203662,1.40471957616445,15.2287098207953,6.08111352041109,199.654177205212,327.321986468793,17.4208915559027
1993-05-02,100009.238491029,0.75906055911068,-1.16653197916717,1.44301708627337,14.3568541310321,11.5688423466258,114.412763610417,347.891265566887,8.24650606374455
1993-05-03,100252.964865612,0.715105966095678,0.246271725363258,1.50216808203187,12.6776113436434,11.2103415408347,223.577692215481,281.449970780754,0
1993-05-04,101122.404336146,0.323952583498945,-0.223681591811834,-3.76181696390447,9.04821622799759,-1.26313703563088,237.708931563119,255.463534321195,0
1993-05-05,101336.660488762,0.210738181753416,0.616018304871911,-2.08988927570515,7.43985706028951,-1.63361582140428,205.072196440261,285.374373138175,0
1993-05-06,101294.658447121,0.399526280194035,-0.278390673286682,-0.162577843951192,9.10879315178534,2.88302617398292,249.212434586962,281.878647709663,0
1993-05-07,101612.289838638,0.419236991571206,0.460100418210473,0.835778679697842,10.1018889884823,4.77375329015807,252.034298319771,284.491417158479,0
1993-05-08,101612.289838638,0.477740338993572,0.0319286358321911,-0.487451609751206,11.8606075633376,5.15894700492762,214.682951651993,298.669204275906,0
1993-05-09,101527.229048813,0.464920571822103,-0.466337036240278,-2.21971943621289,12.9330472479074,4.05869717413376,275.609264061144,265.464725536373,0
1993-05-10,101712.933769418,0.378465719504759,-1.49007375047631,-3.70172666858715,10.0933712628863,-0.644089597378081,202.694372213982,290.559509305266,0
1993-05-11,101541.626649889,0.47626029114074,-0.645355806735498,-2.42947309055798,10.2656648714215,2.72617485306403,233.910123695299,297.346363711851,0
1993-05-12,100679.173909487,0.57535133146497,-0.942403244377837,-0.428264682014281,12.3393656068181,4.36768938145715,81.4317128319683,314.11386695885,8.29868251542077
1993-05-13,100264.475450205,0.636722671770857,-1.84985467897416,-1.03075996270174,5.69889993907086,2.34254962853439,182.417698863524,298.505039207723,1.87862570295226
1993-05-14,99354.7575448028,0.862173243190308,0.405432144666421,0.691388518369295,7.71765331971132,2.30580885904865,260.185566140554,263.343809310108,0
1993-05-15,99766.6172810615,0.399526280194035,0.737127863163773,-1.90698404143267,7.80381856344688,-2.03598483144224,224.419533382292,276.047296100432,2.46563690514889
1993-05-16,99759.9403522685,0.796747669836445,0.0426910817460755,-2.2043330742635,6.18098100756676,-1.85988183946739,296.379750129071,243.308747231276,0
1993-05-17,99746.8641327519,0.480547617910192,0.44541547377956,-3.00210354974005,5.80466994980826,-5.14197033758173,126.070139658559,303.615690706779,3.03552319721154
1993-05-18,99034.9390281629,0.85848244560346,0.103495239140868,2.25548427788393,4.80507384205238,0.496925176113881,167.838751196858,307.382018091714,0
1993-05-19,99573.880205454,0.840495544156631,-0.348316637266194,1.03792297824512,8.73075975143838,3.42769128308082,180.025721829732,306.367986887137,0
1993-05-20,99830.3334749884,0.445010555871135,0.97705866190364,2.82959255262653,10.4048296265138,4.81122030714375,271.100982604295,270.282346409565,0
1993-05-21,99769.5127351319,0.164184821255935,3.1694959239382,0.634428334665695,11.4275213691015,1.30473097373288,258.788169214247,281.853184763922,2.23090779624185
1993-05-22,99385.4754579585,0.700976723630252,1.42266621077082,-1.49361981651545,9.9730629074381,2.34489454996168,278.778841621712,277.505521238439,1.00232182614236
1993-05-23,99445.0817095616,0.424945827394095,0.809247634601556,-2.13618656902488,9.86638377763706,2.10524759620792,285.382083865863,271.663965837885,0
